site,elevation,focal.species,background.species,pair,origin.focal,origin.background,origin.pair,type,surv.int,surv.slope,surv.sd.global,n.survival,growth.int,growth.slope,growth.slope.qudratic,growth.sd.global,n.growth,growth.sd,growth.sd.int,growth.sd.slope,n.growth.sd,flowering.int,flowering.slope,flowering.sd.global,n.flowering,fecundity.int,fecundity.slope,fecundity.sd.global,n.fecundity,germination.prob,germination.sd.global,n.germination,establishment.funiche.int,establishment.funiche.sd.global,n.establishment.funiche,establishment.comp.int,establishment.comp.sd.global,n.establishment.comp,seedling.size.mean,seedling.size.sd,n.seedling.size,L,U,n.size.range,pgr,comment,bootstrap
Solalex,1400,Armo,Anal,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Armo,Armo,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Armo,Asal,yes,Highland,Highland,Highland_Highland,Current,3.556140386,0.446044241,0.938481752,13,-4.005882246,0.135894432,NA,0.632819936,13,0.822338819,NA,NA,NA,-400,0,NA,17,-800,0,NA,0,0.004761905,NA,20,20,NA,0,2.079441542,NA,0,-4.075211564,0.43619333,10,-6.348190977,-3.390257442,17,0.737850647,NA,0
Solalex,1400,Armo,Plal,yes,Highland,Highland,Highland_Highland,Current,3.556140386,0.446044241,0.938481752,17,-3.527143162,0.135894432,NA,0.632819936,12,0.383782604,NA,NA,NA,-400,0,NA,21,-800,0,NA,0,0.004761905,NA,20,20,NA,0,2.079441542,NA,9,-4.075211564,0.43619333,10,-5.249578689,-1.935392684,21,0.847922075,NA,0
Solalex,1400,Armo,Poal,yes,Highland,Highland,Highland_Highland,Current,3.556140386,0.446044241,0.938481752,11,-2.946542606,0.135894432,NA,0.632819936,9,0.62639736,NA,NA,NA,-400,0,NA,13,-800,0,NA,0,0.004761905,NA,20,20,NA,0,2.079441542,NA,0,-4.075211564,0.43619333,10,-4.565949473,-3.212696761,13,0.530357972,NA,0
Solalex,1400,Armo,Seca,no,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Armo,Trba,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Armo,Brer,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Armo,Crbi,yes,Highland,Lowland,Lowland_Highland,Novel,3.556140386,0.446044241,0.938481752,12,-4.141108981,0.135894432,NA,0.632819936,5,0.464207077,NA,NA,NA,-400,0,NA,13,-800,0,NA,0,0.004761905,NA,20,20,NA,0,2.079441542,NA,9,-4.075211564,0.43619333,10,-5.431900245,-3.390257442,13,0.742808313,NA,0
Solalex,1400,Armo,Daca,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Armo,Melu,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Armo,Plla,yes,Highland,Lowland,Lowland_Highland,Novel,3.556140386,0.446044241,0.938481752,18,-3.023374216,0.135894432,NA,0.632819936,16,0.472697947,NA,NA,NA,-400,0,NA,26,-800,0,NA,0,0.004761905,NA,20,20,NA,0,2.079441542,NA,9,-4.075211564,0.43619333,10,-5.431900245,-2.37554335,26,0.869921774,NA,0
Solalex,1400,Armo,Potr,yes,Highland,Lowland,Lowland_Highland,Novel,3.556140386,0.446044241,0.938481752,18,-2.588700395,0.135894432,NA,0.632819936,18,0.509844884,NA,NA,NA,-400,0,NA,27,-800,0,NA,0,0.004761905,NA,20,20,NA,0,2.079441542,NA,0,-4.075211564,0.43619333,10,-4.565949473,-1.905539721,27,0.883307079,NA,0
Solalex,1400,Armo,Sapr,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Armo,none,yes,Highland,None,None,None,3.556140386,0.446044241,0.938481752,11,-2.968322177,0.135894432,NA,0.632819936,11,0.881214418,NA,NA,NA,-400,0,NA,13,-800,0,NA,0,0.004761905,NA,20,20,NA,0,2.079441542,NA,9,-4.075211564,0.43619333,10,-4.803291586,-2.918244182,13,0.579789473,NA,0
Anzeindaz,1900,Asal,Anal,yes,Highland,Highland,Highland_Highland,Current,9.036018053,1.638973516,0.697564764,17,0.37873054,0.658825488,NA,0.667655324,17,0.613532648,NA,NA,NA,-0.70323157,2.161751365,NA,27,5.509424002,1.412355903,NA,4,0.058984008,NA,20,2.19722456,NA,10,4.607490585,NA,7,-2.948811672,0.837905525,50,-5.36019277,0.854673994,27,2.029751575,NA,0
Anzeindaz,1900,Asal,Armo,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Asal,Asal,yes,Highland,Highland,Highland_Highland,Current,11.12628791,1.638973516,0.697564764,18,-0.486362256,0.658825488,NA,0.667655324,17,0.599344983,NA,NA,NA,-0.70323157,2.161751365,NA,27,5.509424002,1.412355903,NA,0,0.058984008,NA,20,2.19722456,NA,10,25.77518822,NA,2,-2.948811672,0.837905525,50,-5.36019277,-0.896516766,27,0.916402619,NA,0
Anzeindaz,1900,Asal,Plal,yes,Highland,Highland,Highland_Highland,Current,8.354437771,1.638973516,0.697564764,18,-0.441699431,0.658825488,NA,0.667655324,17,0.393924041,NA,NA,NA,-0.70323157,2.161751365,NA,26,5.731260971,1.412355903,NA,0,0.058984008,NA,20,2.19722456,NA,10,6.47288557,NA,8,-2.948811672,0.837905525,50,-5.36019277,-0.902574768,26,0.949578009,NA,0
Anzeindaz,1900,Asal,Poal,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Asal,Seca,yes,Highland,Highland,Highland_Highland,Current,8.534579942,1.638973516,0.697564764,17,0.436610016,0.658825488,NA,0.667655324,16,0.601757234,NA,NA,NA,-0.70323157,2.161751365,NA,25,5.731260971,1.412355903,NA,0,0.058984008,NA,20,2.19722456,NA,10,27.33410146,NA,0,-2.948811672,0.837905525,50,-5.36019277,0.042465377,25,1.301035586,NA,0
Anzeindaz,1900,Asal,Trba,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Asal,Brer,yes,Highland,Lowland,Lowland_Highland,Novel,10.55998988,1.638973516,0.697564764,18,-0.101499916,0.658825488,NA,0.667655324,18,0.496642153,NA,NA,NA,-0.70323157,2.161751365,NA,27,4.089684896,1.412355903,NA,0,0.058984008,NA,20,2.19722456,NA,10,6.58383577,NA,9,-2.948811672,0.837905525,50,-5.36019277,-0.553655516,27,0.783529564,NA,0
Anzeindaz,1900,Asal,Crbi,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Asal,Daca,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Asal,Melu,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Asal,Plla,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Asal,Potr,yes,Highland,Lowland,Lowland_Highland,Novel,11.73670048,1.638973516,0.697564764,17,0.371431914,0.658825488,NA,0.667655324,16,0.593485116,NA,NA,NA,-0.70323157,2.161751365,NA,26,5.227273468,1.412355903,NA,3,0.058984008,NA,20,2.19722456,NA,10,9.84800972,NA,9,-2.948811672,0.837905525,50,-5.36019277,0.535879979,26,1.63492371,NA,0
Anzeindaz,1900,Asal,Sapr,yes,Highland,Lowland,Lowland_Highland,Novel,6.89142661,1.638973516,0.697564764,18,-0.260005674,0.658825488,NA,0.667655324,17,0.589700161,NA,NA,NA,-0.70323157,2.161751365,NA,26,5.227273468,1.412355903,NA,0,0.058984008,NA,20,2.19722456,NA,10,1.314500971,NA,9,-2.948811672,0.837905525,50,-5.36019277,-0.992431097,26,0.721309071,NA,0
Anzeindaz,1900,Asal,none,yes,Highland,None,None,None,12.16817337,1.638973516,0.697564764,18,1.606309536,0.658825488,NA,0.667655324,18,0.618606967,NA,NA,NA,-0.70323157,2.161751365,NA,27,4.35296123,1.412355903,NA,13,0.058984008,NA,20,2.19722456,NA,10,25.77518824,NA,9,-2.948811672,0.837905525,50,-5.36019277,2.897855132,27,4.157755819,NA,0
Les Posses,890,Asal,Anal,yes,Highland,Highland,Highland_Highland,Current,-0.352170032,0.045283236,0.697564764,11,1.675759807,0.658825488,NA,0.667655324,2,1.125090272,NA,NA,NA,-2.09442058,2.161751365,NA,12,4.113141768,1.412355903,NA,0,0.0724365,NA,20,0.693147181,NA,15,-3.160542381,NA,15,-2.948811672,0.837905525,50,-5.36019277,1.569665191,12,0.340508868,NA,0
Les Posses,890,Asal,Armo,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Asal,Asal,yes,Highland,Highland,Highland_Highland,Current,1.738099823,0.045283236,0.697564764,18,-0.488023954,0.658825488,NA,0.667655324,16,1.085390969,NA,NA,NA,-2.09442058,2.161751365,NA,26,4.113141768,1.412355903,NA,0,0.0724365,NA,20,0.693147181,NA,15,18.00715528,NA,2,-2.948811672,0.837905525,50,-5.649244516,-0.607110555,26,0.723315802,NA,0
Les Posses,890,Asal,Plal,yes,Highland,Highland,Highland_Highland,Current,-1.033750314,0.045283236,0.697564764,12,-0.406366479,0.658825488,NA,0.667655324,3,0.838459819,NA,NA,NA,-2.09442058,2.161751365,NA,13,4.334978737,1.412355903,NA,0,0.0724365,NA,20,0.693147181,NA,15,-1.295147396,NA,13,-2.948811672,0.837905525,50,-5.36019277,-1.507332689,13,0.170864074,NA,0
Les Posses,890,Asal,Poal,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Asal,Seca,yes,Highland,Highland,Highland_Highland,Current,-0.853608144,0.045283236,0.697564764,18,-0.688960867,0.658825488,NA,0.667655324,5,0.213707457,NA,NA,NA,-2.09442058,2.161751365,NA,19,4.334978737,1.412355903,NA,0,0.0724365,NA,20,0.693147181,NA,15,19.5660685,NA,10,-2.948811672,0.837905525,50,-5.36019277,-1.507332689,19,0.273598071,NA,0
Les Posses,890,Asal,Trba,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Asal,Brer,yes,Highland,Lowland,Lowland_Highland,Novel,1.171801794,0.045283236,0.697564764,18,-0.192439838,0.658825488,NA,0.667655324,13,0.547954997,NA,NA,NA,-2.09442058,2.161751365,NA,23,2.693402662,1.412355903,NA,0,0.0724365,NA,20,0.693147181,NA,15,-1.184197197,NA,11,-2.948811672,0.837905525,50,-5.36019277,-1.254795361,23,0.42587717,NA,0
Les Posses,890,Asal,Crbi,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Asal,Daca,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Asal,Melu,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Asal,Plla,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Asal,Potr,yes,Highland,Lowland,Lowland_Highland,Novel,2.348512397,0.045283236,0.697564764,18,1.67004774,0.658825488,NA,0.667655324,16,0.633447628,NA,NA,NA,-2.09442058,2.161751365,NA,26,3.830991234,1.412355903,NA,12,0.0724365,NA,20,0.693147181,NA,15,2.079976754,NA,9,-2.948811672,0.837905525,50,-5.36019277,2.767773593,26,2.897348878,NA,0
Les Posses,890,Asal,Sapr,yes,Highland,Lowland,Lowland_Highland,Novel,-2.496761476,0.045283236,0.697564764,10,-1.103701025,0.658825488,NA,0.667655324,1,1.125090272,NA,NA,NA,-2.09442058,2.161751365,NA,10,3.830991234,1.412355903,NA,0,0.0724365,NA,20,0.693147181,NA,15,-6.453531996,NA,11,-2.948811672,0.837905525,50,-5.36019277,-1.507332689,10,0.056993024,NA,0
Les Posses,890,Asal,none,yes,Highland,None,None,None,2.779985289,0.045283236,0.697564764,17,1.566835655,0.658825488,NA,0.667655324,15,0.758742084,NA,NA,NA,-2.09442058,2.161751365,NA,25,2.956678996,1.412355903,NA,10,0.0724365,NA,20,0.693147181,NA,15,18.00715526,NA,9,-2.948811672,0.837905525,50,-5.36019277,2.701563757,25,2.240951773,NA,0
Solalex,1400,Asal,Anal,yes,Highland,Highland,Highland_Highland,Current,7.225156075,1.824347471,0.697564764,18,0.128434448,0.658825488,NA,0.667655324,17,0.746025033,NA,NA,NA,-1.089002088,2.161751365,NA,27,4.803362887,1.412355903,NA,1,0.134524929,NA,20,-5.48E-16,NA,20,0.601056433,NA,10,-2.948811672,0.837905525,50,-5.36019277,0.214386659,27,1.023096623,NA,0
Solalex,1400,Asal,Armo,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Asal,Asal,yes,Highland,Highland,Highland_Highland,Current,9.31542593,1.824347471,0.697564764,18,-0.349742998,0.658825488,NA,0.667655324,17,0.746356217,NA,NA,NA,-1.089002088,2.161751365,NA,27,4.803362887,1.412355903,NA,0,0.134524929,NA,20,-5.48E-16,NA,20,21.76875409,NA,2,-2.948811672,0.837905525,50,-5.36019277,-1.218427717,27,0.73000513,NA,0
Solalex,1400,Asal,Plal,yes,Highland,Highland,Highland_Highland,Current,6.543575793,1.824347471,0.697564764,19,0.232215818,0.658825488,NA,0.667655324,16,0.707771206,NA,NA,NA,-1.089002088,2.161751365,NA,27,5.025199856,1.412355903,NA,2,0.134524929,NA,20,-5.48E-16,NA,20,2.466451418,NA,10,-2.948811672,0.837905525,50,-5.36019277,0.713731582,27,1.482402453,NA,0
Solalex,1400,Asal,Poal,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Asal,Seca,no,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Asal,Trba,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Asal,Brer,yes,Highland,Lowland,Lowland_Highland,Novel,8.749127902,1.824347471,0.697564764,18,-0.035612641,0.658825488,NA,0.667655324,18,0.679372565,NA,NA,NA,-1.089002088,2.161751365,NA,27,3.383623781,1.412355903,NA,1,0.134524929,NA,20,-5.48E-16,NA,20,2.577401617,NA,8,-2.948811672,0.837905525,50,-5.36019277,1.153150247,29,1.2565522,NA,0
Solalex,1400,Asal,Crbi,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Asal,Daca,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Asal,Melu,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Asal,Plla,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Asal,Potr,yes,Highland,Lowland,Lowland_Highland,Novel,9.925838505,1.824347471,0.697564764,17,1.181664163,0.658825488,NA,0.667655324,16,0.363958478,NA,NA,NA,-1.089002088,2.161751365,NA,26,4.521212353,1.412355903,NA,5,0.134524929,NA,20,-5.48E-16,NA,20,5.841575568,NA,0,-2.948811672,0.837905525,50,-5.36019277,1.123378089,26,2.086511523,NA,0
Solalex,1400,Asal,Sapr,yes,Highland,Lowland,Lowland_Highland,Novel,5.080564632,1.824347471,0.697564764,9,0.249722211,0.658825488,NA,0.667655324,0,0.975138149,NA,NA,NA,-1.089002088,2.161751365,NA,9,4.521212353,1.412355903,NA,0,0.134524929,NA,20,-5.48E-16,NA,20,-2.691933181,NA,14,-2.948811672,0.837905525,50,-5.36019277,-1.507332689,9,0.245927885,NA,0
Solalex,1400,Asal,none,yes,Highland,None,None,None,10.3573114,1.824347471,0.697564764,18,2.116037422,0.658825488,NA,0.667655324,18,0.815777721,NA,NA,NA,-1.089002088,2.161751365,NA,27,3.646900115,1.412355903,NA,14,0.134524929,NA,20,-5.48E-16,NA,20,21.76875409,NA,9,-2.948811672,0.837905525,50,-5.36019277,4.138100165,27,5.73889694,NA,0
Anzeindaz,1900,Brer,Anal,yes,Lowland,Highland,Lowland_Highland,Novel,3.311226625,0.480191091,0.497052501,27,1.870797056,0.677207612,NA,0.693918931,26,0.546426551,NA,NA,NA,-5.41224972,2.929192104,NA,36,2.195251707,1.357151371,NA,14,0.144265233,NA,20,-0.251314428,NA,16,2.662587827,NA,1,-3.473870387,0.525498592,20,-4.482952553,4.260916485,36,2.733783611,NA,0
Anzeindaz,1900,Brer,Armo,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Brer,Asal,yes,Lowland,Highland,Lowland_Highland,Novel,21.1224479,0.480191091,0.497052501,17,1.122755408,0.70945482,NA,0.693918931,16,0.656486821,NA,NA,NA,-1.707329414,2.929192104,NA,26,2.014008853,1.357151371,NA,3,0.144265233,NA,20,-0.251314428,NA,16,2.662587827,NA,0,-3.473870387,0.525498592,20,-4.482952553,1.971401394,26,1.380001233,NA,0
Anzeindaz,1900,Brer,Plal,yes,Lowland,Highland,Lowland_Highland,Novel,20.36327198,0.480191091,0.497052501,27,0.759684603,0.667777025,NA,0.693918931,27,0.784761173,NA,NA,NA,-2.126296318,2.929192104,NA,36,2.767060112,1.357151371,NA,9,0.144265233,NA,20,-0.251314428,NA,16,2.662587827,NA,0,-3.473870387,0.525498592,20,-4.482952553,2.122580644,36,1.637669063,NA,0
Anzeindaz,1900,Brer,Poal,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Brer,Seca,yes,Lowland,Highland,Lowland_Highland,Novel,3.05171049,0.480191091,0.497052501,17,2.13594399,1.23304564,NA,0.693918931,13,0.692538045,NA,NA,NA,-3.634202496,2.929192104,NA,25,2.56887786,1.357151371,NA,1,0.144265233,NA,20,-0.251314428,NA,16,2.662587827,NA,6,-3.473870387,0.525498592,20,-4.482952553,1.013692966,25,0.531742487,NA,0
Anzeindaz,1900,Brer,Trba,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Brer,Brer,yes,Lowland,Lowland,Lowland_Lowland,Current,3.464516091,0.480191091,0.497052501,27,-0.017789406,0.238623958,NA,0.693918931,25,0.568340432,NA,NA,NA,-2.666650762,2.929192104,NA,36,2.656195387,1.357151371,NA,2,0.144265233,NA,20,-0.251314428,NA,16,2.662587827,NA,2,-3.473870387,0.525498592,20,-4.482952553,0.6072152,36,0.919684,NA,0
Anzeindaz,1900,Brer,Crbi,yes,Lowland,Lowland,Lowland_Lowland,Current,20.37956971,0.480191091,0.497052501,27,1.215879909,0.8152311,NA,0.693918931,27,0.641345042,NA,NA,NA,-1.745948665,2.929192104,NA,36,2.591537393,1.357151371,NA,14,0.144265233,NA,20,-0.251314428,NA,16,2.662587827,NA,0,-3.473870387,0.525498592,20,-4.482952553,3.399068045,36,2.159991317,NA,0
Anzeindaz,1900,Brer,Daca,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Brer,Melu,yes,Lowland,Lowland,Lowland_Lowland,Current,3.447219285,0.480191091,0.497052501,27,1.8307986,0.847719666,NA,0.693918931,26,0.574377307,NA,NA,NA,-3.970355858,2.929192104,NA,36,2.380675627,1.357151371,NA,15,0.144265233,NA,20,-0.251314428,NA,16,2.662587827,NA,1,-3.473870387,0.525498592,20,-4.482952553,4.271286139,36,2.648472877,NA,0
Anzeindaz,1900,Brer,Plla,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Brer,Potr,yes,Lowland,Lowland,Lowland_Lowland,Current,1.914424077,0.480191091,0.497052501,27,1.326831284,0.807477285,NA,0.693918931,21,0.5491734,NA,NA,NA,-1.069458436,2.929192104,NA,35,2.260043042,1.357151371,NA,12,0.144265233,NA,20,-0.251314428,NA,16,2.662587827,NA,5,-3.473870387,0.525498592,20,-4.482952553,3.609302765,35,1.781527316,NA,0
Anzeindaz,1900,Brer,Sapr,yes,Lowland,Lowland,Lowland_Lowland,Current,2.685166371,0.480191091,0.497052501,27,1.261628781,0.62570622,NA,0.693918931,26,0.514497443,NA,NA,NA,-0.480132269,2.929192104,NA,36,2.349409216,1.357151371,NA,20,0.144265233,NA,20,-0.251314428,NA,16,2.662587827,NA,1,-3.473870387,0.525498592,20,-4.482952553,2.662012898,36,1.796565374,NA,0
